"ZONENAME","ZONECODE","WOREDANAME","WOREDACODE","Year","REGIONCODE","RK_NAME","WHEATAREA","WHEATOUTPUT","WHEATDAMAGEAREA_P","WHEATDAMAGE_DROUGHT_AREA_P","WHEATOPH_W"
"West Arsi",417,"Shashemene",41712,"01-01-2014",4,"Mudeta",1.69125898182392,45.3257498443127,0.0186358224600554,0,26.8000049591064
"West Arsi",417,"Shashemene",41712,"01-01-2015",4,"Mudeta",1.74117199331522,34.5455798506737,0.0441422201693058,0,19.8404178619385
"West Arsi",417,"Shashemene",41712,"01-01-2010",4,"Faji Sole",7.67083801329136,234.727799415588,0.00444501638412476,0,30.6000194549561
"West Arsi",417,"Shashemene",41712,"01-01-2011",4,"Faji Sole",10.7932580411434,300.052579164505,0.06503576785326,0,27.8000011444092
"West Arsi",417,"Shashemene",41712,"01-01-2012",4,"Faji Sole",8.03658302128315,318.231010198593,0.0603079199790955,0,39.5978012084961
"West Arsi",417,"Shashemene",41712,"01-01-2013",4,"Faji Sole",5.41395100206137,232.188809871674,0,0,42.8871269226074
"West Arsi",417,"Shashemene",41712,"01-01-2014",4,"Faji Sole",12.0593448765576,466.696639537811,0.00362598453648388,0,38.7000007629395
"West Arsi",417,"Shashemene",41712,"01-01-2015",4,"Faji Sole",7.3975820094347,200.526600003242,0.0602436438202858,0.0602436438202858,27.1070461273193
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2010",4,"Hindati Gedera",29.26812376827,465.363198280334,0.276021420955658,0,15.9000005722046
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2011",4,"Hindati Gedera",9.90005004405975,202.951029777527,0.193369850516319,0,20.5
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2012",4,"Hindati Gedera",9.01147801429033,247.173281252384,0.0175266470760107,0,27.4287166595459
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2013",4,"Hindati Gedera",18.4823480714113,570.933226823807,0.0332355946302414,0,30.8907299041748
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2014",4,"Hindati Gedera",15.8693969808519,752.209395647049,0.0754142999649048,0,47.3999977111816
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2015",4,"Hindati Gedera",12.7470939904451,577.628285050392,0.00361563195474446,0,45.3145065307617
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2010",4,"wekintra Ado",28.1641931533813,585.815198898315,0.128233015537262,0,20.7999992370605
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2011",4,"wekintra Ado",24.8576298952103,613.983468532562,0.0164295397698879,0,24.7000007629395
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2012",4,"wekintra Ado",32.3566769063473,981.252505064011,0.00561354635283351,0,30.3261203765869
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2013",4,"wekintra Ado",25.9716102331877,734.776080608368,0.0131361894309521,0,28.2915096282959
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2014",4,"wekintra Ado",14.5811599493027,470.971482276917,0,0,32.2999992370605
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2015",4,"wekintra Ado",18.681871958077,727.583849430084,0,0,38.9459838867188
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2010",4,"Wekachela",9.93915899842978,256.430399894714,0.273172706365585,0,25.8000106811523
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2011",4,"Wekachela",19.6695469506085,763.178407788277,0.185796499252319,0,38.7999992370605
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2012",4,"Wekachela",16.5782800782472,485.142488956451,0.0321678593754768,0,29.2637405395508
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2013",4,"Wekachela",19.4938501417637,680.1312687397,0,0,34.8895301818848
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2014",4,"Wekachela",18.3912890423089,1149.45552694798,0,0,51.116340637207
"West Arsi",417,"Gedeb Asasa",41706,"01-01-2015",4,"Wekachela",21.6521330922842,848.566965818405,0.0924151390790939,0,39.19091796875
"Guji",414,"Bore",41402,"01-01-2010",4,"Chechesa Hanchule",0.103629998862743,0.580300003290176,0,0,5.59973001480103
"Guji",414,"Bore",41402,"01-01-2010",4,"Aleyo Deka",4.97856900468469,21.9057003259659,0.106732234358788,0,4.39999914169312
"Guji",414,"Bore",41402,"01-01-2011",4,"Aleyo Deka",0.0311890002340078,0.695510029792786,0,0,22.2998504638672
"Guji",414,"Bore",41402,"01-01-2012",4,"Aleyo Deka",2.00379103422165,54.4356899261475,0.197744876146317,0,27.1663513183594
"Guji",414,"Bore",41402,"01-01-2013",4,"Aleyo Deka",0.255103997886181,11.1874496340752,0,0,43.8544654846191
"Guji",414,"Bore",41402,"01-01-2014",4,"Aleyo Deka",2.43966002948582,60.0147706270218,0.24661959707737,0,24.599645614624
"Guji",414,"Bore",41402,"01-01-2015",4,"Aleyo Deka",0.869355030357838,17.4637697935104,0.330245763063431,0,20.0881900787354
"Guji",414,"Bore",41402,"01-01-2010",4,"Ferfursa Kelecha",6.44293107837439,41.2347004413605,0.164739638566971,0,6.39999103546143
"Guji",414,"Bore",41402,"01-01-2013",4,"Ferfursa Kelecha",0.864195013418794,27.001359641552,0.13165095448494,0,31.2445220947266
"Guji",414,"Bore",41402,"01-01-2014",4,"Ferfursa Kelecha",2.72209697589278,52.7974305152893,0,0,19.395866394043
"Guji",414,"Bore",41402,"01-01-2015",4,"Ferfursa Kelecha",0.898963004350662,32.9639887809753,0,0,36.6689033508301
"Guji",414,"Bore",41402,"01-01-2010",4,"Ababa Kobo",1.2474230080843,14.0960001349449,0.277459621429443,0,11.3000965118408
"Guji",414,"Bore",41402,"01-01-2011",4,"Ababa Kobo",1.36541903018951,82.7443885803223,0,0,51.116340637207
"Guji",414,"Bore",41402,"01-01-2012",4,"Ababa Kobo",0.099432997405529,5.53532004356384,0.176845207810402,0,51.116340637207
"Guji",414,"Bore",41402,"01-01-2013",4,"Ababa Kobo",0.646514989435673,11.8663995265961,0.0326187312602997,0.0326187312602997,18.3544082641602
"Guji",414,"Bore",41402,"01-01-2014",4,"Ababa Kobo",2.87442007660866,42.1538486480713,0,0,14.6651659011841
"Guji",414,"Bore",41402,"01-01-2015",4,"Ababa Kobo",0.0837699994444847,4.16689014434814,0.300000011920929,0,49.7420349121094
"West Arsi",417,"Dodola",41707,"01-01-2010",4,"Kechema Chere",26.9140310510993,640.554200410843,0.2847800552845,0,23.8000087738037
"West Arsi",417,"Dodola",41707,"01-01-2011",4,"Kechema Chere",16.4341929927468,458.514023065567,0.0234243087470531,0,27.9000015258789
"West Arsi",417,"Dodola",41707,"01-01-2012",4,"Kechema Chere",14.1734281331301,513.326156139374,0.00817469134926796,0,36.2175025939941
"West Arsi",417,"Dodola",41707,"01-01-2013",4,"Kechema Chere",12.3047219961882,542.475450396538,0.0688091143965721,0,44.0867691040039
"West Arsi",417,"Dodola",41707,"01-01-2014",4,"Kechema Chere",19.4406169150025,598.770985662937,0.0192898977547884,0,30.7999992370605
"West Arsi",417,"Dodola",41707,"01-01-2015",4,"Kechema Chere",21.8454908635467,908.1135430336,0.0313056148588657,0.00575767317786813,41.5698394775391
"West Arsi",417,"Dodola",41707,"01-01-2010",4,"Baka",24.1190590411425,607.800394535065,0.277002692222595,0,25.2000045776367
"West Arsi",417,"Dodola",41707,"01-01-2011",4,"Baka",19.7619938179851,762.812954068184,0.0855863690376282,0,38.5999984741211
"West Arsi",417,"Dodola",41707,"01-01-2012",4,"Baka",23.1454109549522,820.385862350464,0.138311192393303,0,35.4448623657227
"West Arsi",417,"Dodola",41707,"01-01-2013",4,"Baka",20.8360029608011,866.517679214478,0.0476628616452217,0,41.5875205993652
"West Arsi",417,"Dodola",41707,"01-01-2014",4,"Baka",20.2853479832411,693.758891701698,0.055808138102293,0,34.2000007629395
"West Arsi",417,"Dodola",41707,"01-01-2015",4,"Baka",18.4632719606161,553.246857643127,0.085722804069519,0.0312050972133875,29.9647235870361
"West Arsi",417,"Dodola",41707,"01-01-2010",4,"Alentu Debedo",12.1528279781342,184.722999572754,0.0466790795326233,0,15.2000007629395
"West Arsi",417,"Dodola",41707,"01-01-2011",4,"Alentu Debedo",18.0280139967799,295.6594363451,0.125452101230621,0,16.3999996185303
"West Arsi",417,"Dodola",41707,"01-01-2012",4,"Alentu Debedo",17.783878877759,427.674158215523,0.0405401848256588,0,24.0484180450439
"West Arsi",417,"Dodola",41707,"01-01-2013",4,"Alentu Debedo",15.5364099442959,430.229460775852,0.161016181111336,0,27.6916904449463
"West Arsi",417,"Dodola",41707,"01-01-2014",4,"Alentu Debedo",15.9038619343191,694.998805046082,0.019102705642581,0,43.7000007629395
"West Arsi",417,"Dodola",41707,"01-01-2015",4,"Alentu Debedo",8.56281598284841,522.952800154686,0,0,51.116340637207
"Bale",411,"LEGEHIDA",41107,"01-01-2010",4,"HARIKISO",2.95790802314878,23.9591000676155,0.0364001877605915,0,8.10001564025879
"Bale",411,"LEGEHIDA",41107,"01-01-2011",4,"HARIKISO",2.18647902086377,11.3696900308132,0.762771010398865,0,5.19999980926514
"Bale",411,"LEGEHIDA",41107,"01-01-2012",4,"HARIKISO",1.46122101694345,15.1653099060059,0.0153645481914282,0,10.3785190582275
"Bale",411,"LEGEHIDA",41107,"01-01-2013",4,"HARIKISO",2.24934303760529,40.9380303323269,0.0198121853172779,0,18.1999950408936
"Bale",411,"LEGEHIDA",41107,"01-01-2014",4,"HARIKISO",2.00316998362541,13.0143399089575,0.0155234951525927,0,6.49687242507935
"Bale",411,"LEGEHIDA",41107,"01-01-2015",4,"HARIKISO",0.705446012318134,1.62253002077341,0.204412236809731,0.139753714203835,2.30000591278076
"Bale",411,"LEGEHIDA",41107,"01-01-2010",4,"EJEJAWI BURIKA",8.71044300124049,35.7128000855446,0.183628976345062,0,4.09999799728394
"Bale",411,"LEGEHIDA",41107,"01-01-2011",4,"EJEJAWI BURIKA",7.21474699676037,13.7080298513174,0.666356563568115,0,1.90000140666962
"Bale",411,"LEGEHIDA",41107,"01-01-2012",4,"EJEJAWI BURIKA",4.0226710177958,23.0341199189425,0.233024775981903,0,5.72607612609863
"Bale",411,"LEGEHIDA",41107,"01-01-2013",4,"EJEJAWI BURIKA",2.71208501327783,25.4935996234417,0.0564187690615654,0,9.40000057220459
"Bale",411,"LEGEHIDA",41107,"01-01-2014",4,"EJEJAWI BURIKA",3.31474599987268,39.4816601276398,0.0653600618243217,0,11.9109153747559
"Bale",411,"LEGEHIDA",41107,"01-01-2015",4,"EJEJAWI BURIKA",2.37428200431168,8.07253997027874,0.450866460800171,0.450866460800171,3.39999198913574
"West Hararge",409,"Guba Qoricha",40907,"01-01-2012",4,"Burka Berkele",0.048470001667738,0.374619990587234,0.799999952316284,0,7.72890424728394
"West Hararge",409,"Guba Qoricha",40907,"01-01-2014",4,"Burka Berkele",0.373254997655749,7.86454030871391,0.473231732845306,0,21.0701541900635
"West Hararge",409,"Guba Qoricha",40907,"01-01-2015",4,"Burka Berkele",0.0621029995381832,0.560959994792938,0.699999988079071,0.699999988079071,9.03273582458496
"West Hararge",409,"Guba Qoricha",40907,"01-01-2012",4,"Eltoke",0.248209998011589,2.19241997599602,0.317469477653503,0,8.83292388916016
"West Hararge",409,"Guba Qoricha",40907,"01-01-2013",4,"Eltoke",0.0928459968417883,1.65646001696587,0,0,17.8409423828125
"West Hararge",409,"Guba Qoricha",40907,"01-01-2014",4,"Eltoke",0.178346000611782,2.16106992959976,0,0,12.1172885894775
"West Hararge",409,"Guba Qoricha",40907,"01-01-2015",4,"Eltoke",0.227196998894215,1.64798998832703,0.667914152145386,0.667914152145386,7.25357294082642
"West Hararge",409,"Guba Qoricha",40907,"01-01-2010",4,"Goro Bati",0.700280994176865,13.5152999460697,0.0179002434015274,0,19.2998237609863
"West Hararge",409,"Guba Qoricha",40907,"01-01-2011",4,"Goro Bati",0.155631996691227,5.27591985464096,0.120274111628532,0,33.8999671936035
"West Hararge",409,"Guba Qoricha",40907,"01-01-2012",4,"Goro Bati",0.906547002028674,12.0112601220608,0.226037815213203,0,13.2494621276855
"West Hararge",409,"Guba Qoricha",40907,"01-01-2013",4,"Goro Bati",0.367531003430486,3.82719996571541,0.101895347237587,0,10.4132709503174
"West Hararge",409,"Guba Qoricha",40907,"01-01-2014",4,"Goro Bati",0.284943000297062,3.47473001107574,0.117212563753128,0,12.1944742202759
"West Hararge",409,"Guba Qoricha",40907,"01-01-2015",4,"Goro Bati",0.449689992936328,2.70795004442334,0.251865297555923,0.251865297555923,6.02181529998779
"West Arsi",417,"Kore",41705,"01-01-2011",4,"Shere Komobolcha",0.252739012241364,7.58217000961304,0,0,29.9999980926514
"West Arsi",417,"Kore",41705,"01-01-2013",4,"Shere Komobolcha",1.20267499983311,63.3619594573975,0,0,51.116340637207
"West Arsi",417,"Kore",41705,"01-01-2014",4,"Shere Komobolcha",1.69491699337959,61.0170207023621,0,0,36.0000038146973
"West Arsi",417,"Kore",41705,"01-01-2015",4,"Shere Komobolcha",1.37842503190041,26.7857694625854,0,0,19.4321556091309
"West Arsi",417,"Kore",41705,"01-01-2010",4,"Bulechena Huluye",6.18435405753553,59.988299459219,0.36442044377327,0,9.70001029968262
"West Arsi",417,"Kore",41705,"01-01-2011",4,"Bulechena Huluye",5.27851602062583,121.405888676643,0.205983340740204,0,23.0000038146973
"West Arsi",417,"Kore",41705,"01-01-2012",4,"Bulechena Huluye",7.18310300633311,179.679727882147,0.162813574075699,0,25.0142211914062
"West Arsi",417,"Kore",41705,"01-01-2013",4,"Bulechena Huluye",4.58630496636033,123.793081879616,0.00175596692133695,0,26.9918994903564
"West Arsi",417,"Kore",41705,"01-01-2014",4,"Bulechena Huluye",16.1450631543994,274.466083526611,0.139735355973244,0.00291055534034967,17
"West Arsi",417,"Kore",41705,"01-01-2015",4,"Bulechena Huluye",8.56248009204865,255.8733086586,0.0122543936595321,0,29.8830833435059
"West Arsi",417,"Kokosa",41708,"01-01-2010",4,"BOKORE",0.178983001038432,2.59530010819435,0.0238938909024,0,14.5002603530884
"West Arsi",417,"Kokosa",41708,"01-01-2011",4,"BOKORE",1.48258301429451,32.3203100562096,0.0667224004864693,0,21.8000011444092
"West Arsi",417,"Kokosa",41708,"01-01-2012",4,"BOKORE",0.65771599393338,14.8641899377108,0.0714661106467247,0,22.5997085571289
"West Arsi",417,"Kokosa",41708,"01-01-2013",4,"BOKORE",0.96983399335295,27.0502402484417,0,0,27.8916187286377
"West Arsi",417,"Kokosa",41708,"01-01-2014",4,"BOKORE",1.70245399419218,48.0092097818851,0.00295708421617746,0,28.2000045776367
"West Arsi",417,"Kokosa",41708,"01-01-2015",4,"BOKORE",0.151065999642015,5.82174980640411,0,0,38.5377883911133
"West Arsi",417,"Kokosa",41708,"01-01-2010",4,"DIKI HORA",0.297052007168531,12.9514999389648,0,0,43.6001091003418
"West Arsi",417,"Kokosa",41708,"01-01-2011",4,"DIKI HORA",0.279821991920471,12.3401498794556,0.33730873465538,0,44.0999984741211
"West Arsi",417,"Kokosa",41708,"01-01-2013",4,"DIKI HORA",0.0501980003900826,0.883209981024265,0.0411570146679878,0.0411570146679878,17.5945243835449
"West Arsi",417,"Kokosa",41708,"01-01-2012",4,"WEYO KOMIBOLICHA",0.245355993509293,6.82458019256592,0,0,27.815013885498
"West Arsi",417,"Kokosa",41708,"01-01-2013",4,"WEYO KOMIBOLICHA",0.286734998226166,4.24241006374359,0,0,14.7955780029297
"West Arsi",417,"Kokosa",41708,"01-01-2014",4,"WEYO KOMIBOLICHA",0.611949011683464,17.2569599151611,0,0,28.1999969482422
"West Arsi",417,"Nensebo",41709,"01-01-2011",4,"Hurobaro",0.122521996498108,2.9405300617218,0,0,24.0000171661377
"West Arsi",417,"Nensebo",41709,"01-01-2012",4,"Hurobaro",0.241542004048824,2.49611006677151,0.122041709721088,0,10.3340616226196
"West Arsi",417,"Nensebo",41709,"01-01-2010",4,"Nenesibo Chebi",1.11209301650524,16.7925999164581,0,0,15.0999956130981
"West Arsi",417,"Nensebo",41709,"01-01-2011",4,"Nenesibo Chebi",1.78271000087261,21.2142403125763,0,0,11.8999948501587
"West Arsi",417,"Nensebo",41709,"01-01-2012",4,"Nenesibo Chebi",1.32154500484467,30.7599902153015,0,0,23.2757797241211
"West Arsi",417,"Nensebo",41709,"01-01-2013",4,"Nenesibo Chebi",0.526605993509293,4.94861006736755,0,0,9.39717769622803
"Guji",414,"Liben",41407,"01-01-2010",4,"Miesa darole",7.55617702007294,95.2077021598816,0.477184653282166,0,12.599983215332
"Guji",414,"Liben",41407,"01-01-2011",4,"Miesa darole",2.79260602593422,48.870609998703,0,0,17.5000019073486
"Guji",414,"Liben",41407,"01-01-2012",4,"Miesa darole",2.56658893823624,10.6682803630829,0.942643523216248,0,4.15659856796265
"Guji",414,"Liben",41407,"01-01-2014",4,"Miesa darole",4.91850304603577,31.7995697259903,0.054556030780077,0,6.4652943611145
"Guji",414,"Liben",41407,"01-01-2015",4,"Miesa darole",1.41852903366089,25.1033296585083,0,0,17.6967334747314
"Guji",414,"Wadera",41404,"01-01-2010",4,"Kuni Oulaoulo",2.22749898210168,28.06659963727,0,0,12.6000509262085
"Guji",414,"Wadera",41404,"01-01-2011",4,"Kuni Oulaoulo",1.63670196197927,18.331060141325,0,0,11.1999988555908
"Guji",414,"Wadera",41404,"01-01-2012",4,"Kuni Oulaoulo",3.03080799803138,17.5470099598169,0,0,5.78954839706421
"Guji",414,"Wadera",41404,"01-01-2013",4,"Kuni Oulaoulo",1.46594502031803,12.3236200809479,0.0530548542737961,0,8.4066047668457
"Guji",414,"Wadera",41404,"01-01-2014",4,"Kuni Oulaoulo",2.23786701727659,36.7005096971989,0,0,16.399772644043
"Guji",414,"Wadera",41404,"01-01-2015",4,"Kuni Oulaoulo",1.5461239782162,20.2128797918558,0,0,13.0732593536377
"Guji",414,"Wadera",41404,"01-01-2012",4,"Heba Hida",0.0537849999964237,0.35929000377655,0,0,6.68011522293091
"Guji",414,"Odo Shakiso",41405,"01-01-2010",4,"Bobea Uke",0.158272996544838,1.48780000209808,0,0,9.40021419525146
"Guji",414,"Odo Shakiso",41405,"01-01-2011",4,"Bobea Uke",2.83293998241425,64.8743410110474,0,0,22.9000053405762
"Guji",414,"Odo Shakiso",41405,"01-01-2012",4,"Bobea Uke",2.47693997528404,70.5987395644188,0,0,28.5024013519287
"Guji",414,"Odo Shakiso",41405,"01-01-2013",4,"Bobea Uke",0.29457800090313,9.08014035224915,0,0,30.8242301940918
"Guji",414,"Odo Shakiso",41405,"01-01-2014",4,"Bobea Uke",0.591486006975174,12.6849203109741,0,0,21.4458503723145
"Guji",414,"Odo Shakiso",41405,"01-01-2010",4,"Hangadi",7.78658085688949,172.862096488476,0,0,22.2000007629395
"Guji",414,"Odo Shakiso",41405,"01-01-2011",4,"Hangadi",1.26735600084066,30.9234802722931,0,0,24.399995803833
"Guji",414,"Odo Shakiso",41405,"01-01-2012",4,"Hangadi",1.14959698170424,33.6195695400238,0,0,29.2446575164795
"Guji",414,"Odo Shakiso",41405,"01-01-2013",4,"Hangadi",0.332294002175331,13.0361499786377,0,0,39.230770111084
"Guji",414,"Odo Shakiso",41405,"01-01-2014",4,"Hangadi",1.35486197471619,73.9222812652588,0,0,51.116340637207
"Guji",414,"Odo Shakiso",41405,"01-01-2015",4,"Hangadi",1.38424304127693,51.420750617981,0.0608316585421562,0,37.1471977233887
"Guji",414,"Odo Shakiso",41405,"01-01-2010",4,"Dhiba Bate",6.10269602574408,105.576798886061,0.272441804409027,0,17.3000259399414
"Guji",414,"Odo Shakiso",41405,"01-01-2011",4,"Dhiba Bate",4.09611192345619,90.5240796804428,0.0212553031742573,0,22.1000022888184
"Guji",414,"Odo Shakiso",41405,"01-01-2012",4,"Dhiba Bate",3.88171400502324,111.790630578995,0.0644269660115242,0,28.799295425415
"Guji",414,"Odo Shakiso",41405,"01-01-2013",4,"Dhiba Bate",3.05502099171281,143.393060207367,0,0,46.9368476867676
"Guji",414,"Odo Shakiso",41405,"01-01-2014",4,"Dhiba Bate",3.28622607141733,197.436080694199,0,0,51.116340637207
"Guji",414,"Odo Shakiso",41405,"01-01-2015",4,"Dhiba Bate",2.57767900079489,42.7397702932358,0.0567600540816784,0,16.5807189941406
"Guji",414,"Odo Shakiso",41405,"01-01-2010",4,"Hayadima",0.267840005457401,0.696399986743927,0.547494053840637,0,2.60005974769592
"Guji",414,"Odo Shakiso",41405,"01-01-2011",4,"Hayadima",0.0158910006284714,0.0921700000762939,0,0,5.80013799667358
"Guji",414,"Odo Shakiso",41405,"01-01-2012",4,"Hayadima",0.256007004529238,6.19469004869461,0,0,24.1973457336426
"Guji",414,"Odo Shakiso",41405,"01-01-2013",4,"Hayadima",0.457895010709763,13.0877504348755,0,0,28.582426071167
"Guji",414,"Odo Shakiso",41405,"01-01-2014",4,"Hayadima",0.583863025531173,39.6818994283676,0,0,51.116340637207
"Guji",414,"Odo Shakiso",41405,"01-01-2015",4,"Hayadima",0.552156001329422,23.1519498825073,0.142898753285408,0,41.9300880432129
"Guji",414,"Odo Shakiso",41405,"01-01-2012",4,"Kenticha",0.0152009995654225,0.417470008134842,0,0,27.4633255004883
"Guji",414,"Odo Shakiso",41405,"01-01-2013",4,"Kenticha",0.145005002617836,5.46516001224518,0,0,37.6894569396973
"Bale",411,"Dawe Qachen",41121,"01-01-2010",4,"Adadi Dibisa",10.5835439860821,180.978801488876,0.833242058753967,0,17.1000194549561
"Bale",411,"Dawe Qachen",41121,"01-01-2011",4,"Adadi Dibisa",6.87998798675835,178.879680871964,0,0,25.9999980926514
"Bale",411,"Dawe Qachen",41121,"01-01-2012",4,"Adadi Dibisa",7.80453909933567,155.016378998756,0,0,19.8623352050781
"Bale",411,"Dawe Qachen",41121,"01-01-2013",4,"Adadi Dibisa",8.94196504354477,114.457150936127,0.16067536175251,0,12.8000001907349
"Bale",411,"Dawe Qachen",41121,"01-01-2014",4,"Adadi Dibisa",6.83966100215912,296.242218494415,0,0,43.3124122619629
"Bale",411,"Dawe Qachen",41121,"01-01-2015",4,"Adadi Dibisa",1.42791800945997,24.417399764061,0,0,17.1000003814697
"Horo Gudru Wellega",419,"Abay Chomen",41905,"01-01-2010",4,"Haleku",3.47470501996577,77.4858997762203,0.142227098345757,0,22.2999935150146
"Horo Gudru Wellega",419,"Abay Chomen",41905,"01-01-2011",4,"Haleku",1.31071597896516,26.8696900904179,0.0403109453618526,0,20.5000095367432
"Horo Gudru Wellega",419,"Abay Chomen",41905,"01-01-2012",4,"Haleku",1.75976198166609,28.3321698904037,0.114334613084793,0,16.1000003814697
"Horo Gudru Wellega",419,"Abay Chomen",41905,"01-01-2013",4,"Haleku",2.18168298900127,35.7530702352524,0.031657300889492,0,16.3878383636475
"Horo Gudru Wellega",419,"Abay Chomen",41905,"01-01-2014",4,"Haleku",1.85767698660493,43.5804507732391,0,0,23.4596500396729
"Horo Gudru Wellega",419,"Abay Chomen",41905,"01-01-2015",4,"Haleku",1.99208299070597,43.0791603326797,0,0,21.6251831054688
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2010",4,"REF TOKO TANE HAMILE",3.56750899553299,42.4532998204231,0.12149354070425,0,11.8999843597412
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2011",4,"REF TOKO TANE HAMILE",1.3309489809908,29.6801798418164,0.041983425617218,0,22.300012588501
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2012",4,"REF TOKO TANE HAMILE",3.84070002334192,64.1396807357669,0.37002968788147,0,16.6999969482422
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2013",4,"REF TOKO TANE HAMILE",1.75726000219584,23.0625600218773,0.0310352481901646,0,13.1241588592529
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2014",4,"REF TOKO TANE HAMILE",4.94803903251886,90.7747408151627,0,0,18.3456001281738
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2015",4,"REF TOKO TANE HAMILE",2.8084860034287,59.3800698518753,0.0351012945175171,0,21.1430892944336
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2010",4,"ELISETU",7.10750205814838,100.926799535751,0.117385163903236,0.0284090675413609,14.2000379562378
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2011",4,"ELISETU",8.03764301538467,164.771680295467,0.0262683350592852,0,20.5
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2012",4,"ELISETU",6.5302649596706,197.86702015996,0,0,30.2999992370605
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2013",4,"ELISETU",7.46825995668769,158.690379008651,0.0484196059405804,0,21.2486419677734
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2014",4,"ELISETU",8.29213398694992,191.164950251579,0.0357696041464806,0,23.0537700653076
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2015",4,"ELISETU",6.37079906649888,119.341890633106,0.0640210881829262,0.00454506557434797,18.7326412200928
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2010",4,"SIRIBA LOYA",13.3738510422409,290.212698325515,0.0835984870791435,0,21.7000102996826
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2011",4,"SIRIBA LOYA",8.40926192887127,228.731930673122,0.100543715059757,0,27.2000007629395
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2012",4,"SIRIBA LOYA",10.0000261105597,176.000471174717,0.037612073123455,0,17.6000003814697
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2013",4,"SIRIBA LOYA",8.36713400669396,152.225630372763,0,0,18.1932830810547
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2014",4,"SIRIBA LOYA",12.8710839226842,254.934550762177,0,0,19.8067665100098
"Horo Gudru Wellega",419,"Hababo Guduru",41904,"01-01-2015",4,"SIRIBA LOYA",11.9295869208872,268.660189598799,0.416670680046082,0,22.5204944610596
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2010",4,"KANATE DINISA",0.386561989784241,9.43210029602051,0.300000011920929,0.300000011920929,24.3999691009521
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2011",4,"KANATE DINISA",0.126909002661705,2.90621995925903,0.300000011920929,0,22.9000301361084
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2010",4,"GUDENE SIRIBA",6.14003790169954,101.310798764229,0.16397513449192,0,16.5000286102295
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2011",4,"GUDENE SIRIBA",2.44253401458263,44.2098503112793,0.0860146060585976,0,18.0999946594238
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2012",4,"GUDENE SIRIBA",0.921706004068255,8.01884990930557,0.0630280151963234,0,8.70000839233398
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2013",4,"GUDENE SIRIBA",1.80037799477577,32.5047298669815,0,0,18.0543918609619
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2014",4,"GUDENE SIRIBA",0.977646991610527,38.7280201911926,0,0,39.6135025024414
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2015",4,"GUDENE SIRIBA",0.810398001223803,15.8506499528885,0,0,19.5590934753418
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2010",4,"ENIAMA TOLERA",4.1068629398942,66.5313010215759,0,0,16.2000293731689
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2011",4,"ENIAMA TOLERA",2.56394701637328,33.5876995176077,0,0,13.0999975204468
"Horo Gudru Wellega",419,"GUDRU",41903,"01-01-2012",4,"ENIAMA TOLERA",1.85552799329162,19.6685900092125,0,0,10.5999965667725
